tmid,SCIENTIFIC_NAME,TPA
41664,Pinus monophylla,87.001372
41667,Pinus monophylla,243.470568
41532,Juniperus osteosperma,30.09023
41671,Juniperus osteosperma,30.09023
41004,Juniperus osteosperma,48.14436799999999
41702,Pinus monophylla,156.46919599999998
42114,Juniperus osteosperma,246.21929599999999
42193,Pinus monophylla,279.05825400000003
42364,Juniperus osteosperma,183.29010799999998
42238,Pinus monophylla,66.198506
41088,Pinus monophylla,240.20125
42278,Abies concolor,294.36366400000014
42408,Pinus monophylla,132.397012
42257,Abies concolor,333.2206680000003
41181,Pinus monophylla,465.61768000000023
41117,Juniperus osteosperma,156.46919599999998
41545,Juniperus osteosperma,36.108276
41419,Pinus monophylla,129.127694
42448,Abies concolor,408.70653800000065
42046,Pinus monophylla,372.07767200000006
41296,Pinus monophylla,30.09023
41581,Pinus monophylla,585.4580100000009
40994,Pinus monophylla,114.34287399999998
42130,Juniperus osteosperma,24.072184
42128,Juniperus osteosperma,243.470568
41547,Juniperus osteosperma,54.16241399999999
41357,Pinus monophylla,135.14574
42256,Juniperus osteosperma,138.415058
41410,Juniperus osteosperma,216.129066
41543,Pinus monophylla,54.16241399999999
41142,Pinus monophylla,207.36229199999997
41718,Pinus monophylla,114.34287399999998
41713,Pinus monophylla,198.59551799999997
42104,Pinus monophylla,48.14436799999999
41344,Pinus monophylla,72.216552
41389,Juniperus osteosperma,105.05551
41402,Pinus monophylla,417.47331200000036
41295,Pinus monophylla,36.108276
42019,Pinus monophylla,129.127694
41041,Pinus jeffreyi,60.18045999999999
41798,Pinus monophylla,30.09023
41971,Pinus monophylla,180.54137999999998
42096,Juniperus osteosperma,48.14436799999999
41978,Pinus monophylla,126.37896599999998
41031,Pinus monophylla,710.7957960000001
42143,Cercocarpus ledifolius,93.019418
42088,Juniperus osteosperma,54.16241399999999
41816,Pinus monophylla,132.397012
41960,Cercocarpus ledifolius,48.14436799999999
42040,Pinus monophylla,129.127694
41243,Pinus monophylla,165.23596999999998
41716,Pinus monophylla,153.19987799999998
42154,Juniperus occidentalis,24.072184
42480,Pinus monophylla,30.09023
41055,Juniperus osteosperma,105.05551
42134,Juniperus osteosperma,48.14436799999999
41224,Pinus monophylla,153.19987799999998
41879,Pinus monophylla,150.45114999999998
41964,Pinus monophylla,324.45389400000016
41920,Pinus monophylla,444.2942240000002
42079,Pinus monophylla,36.108276
41904,Pinus monophylla,276.30952600000006
41860,Pinus monophylla,150.45114999999998
41982,Pinus monophylla,366.5802160000003
41285,Pinus monophylla,60.18045999999999
41319,Juniperus osteosperma,90.27068999999999
41825,Cercocarpus ledifolius,240.72183999999996
41935,Pinus monophylla,345.25676000000004
41265,Pinus monophylla,540.5829600000001
42188,Juniperus osteosperma,165.23596999999998
42208,Juniperus osteosperma,141.163786
42428,Pinus monophylla,216.129066
41447,Pinus monophylla,108.32482799999998
41683,Pinus monophylla,135.14574
41123,Pinus monophylla,360.56217000000044
42455,Pinus monophylla,480.4025000000004
42308,Pinus monophylla,408.185948
42431,Pinus monophylla,159.21792399999998
41307,Juniperus osteosperma,201.344246
41156,Pinus monophylla,102.30678199999998
42417,Cercocarpus ledifolius,90.27068999999999
41119,Cercocarpus ledifolius,195.32619999999997
41219,Pinus monophylla,36.108276
41309,Pinus monophylla,153.19987799999998
41128,Juniperus osteosperma,225.41643
42222,Pinus monophylla,317.915258
42457,Juniperus osteosperma,219.398384
42426,Pinus monophylla,144.433104
41661,Pinus monophylla,276.30952600000006
41637,Juniperus osteosperma,111.073556
41518,Juniperus osteosperma,105.05551
41026,Juniperus osteosperma,48.14436799999999
41910,Pinus monophylla,294.36366399999997
41430,Pinus monophylla,186.038836
41133,Juniperus osteosperma,132.397012
41121,Pinus monophylla,291.094346
41585,Juniperus osteosperma,54.16241399999999
41490,Pinus monophylla,155.948606
42347,Juniperus osteosperma,78.23459799999999
42236,Juniperus osteosperma,66.198506
42214,Cercocarpus ledifolius,303.6510280000001
42315,Pinus monophylla,102.30678199999998
41487,Pinus monophylla,120.36091999999998
42409,Pinus monophylla,78.23459799999999
41476,Pinus monophylla,402.1679020000001
41047,Pinus monophylla,48.14436799999999
42404,Pinus monophylla,183.29010799999998
42389,Juniperus osteosperma,66.198506
42342,Juniperus osteosperma,462.34836200000024
42400,Pinus longaeva,36.108276
41113,Pinus monophylla,351.27480600000007
42273,Pinus monophylla,80.983326
42170,Juniperus osteosperma,174.002744
42316,Juniperus osteosperma,36.108276
42418,Pinus monophylla,144.433104
41124,Pinus monophylla,117.091602
41173,Juniperus osteosperma,171.25401599999998
41182,Juniperus osteosperma,135.14574
41216,Juniperus osteosperma,264.273434
41023,Juniperus osteosperma,72.216552
41599,Pinus monophylla,117.091602
41464,Pinus monophylla,453.58158800000024
41488,Juniperus osteosperma,87.001372
41423,Pinus monophylla,78.23459799999999
41434,Juniperus osteosperma,135.14574
41631,Juniperus osteosperma,264.273434
41662,Pinus monophylla,135.14574
42477,Pinus monophylla,258.255388
41050,Pinus monophylla,261.004116
41381,Pinus monophylla,123.10964799999999
41398,Pinus monophylla,246.21929599999999
41405,Juniperus osteosperma,87.001372
41214,Juniperus osteosperma,102.30678199999998
41125,Juniperus osteosperma,129.127694
41170,Juniperus osteosperma,42.126321999999995
41647,Pinus monophylla,276.30952600000006
41584,Cercocarpus ledifolius,48.14436799999999
41686,Pinus monophylla,225.41643
41940,Pinus monophylla,306.39975600000014
42324,Abies concolor,117.091602
42260,Pinus monophylla,18.054138000000002
41479,Juniperus osteosperma,162.48724199999998
41852,Pinus monophylla,105.05551
41477,Pinus monophylla,183.290108
41048,Abies magnifica,543.8522780000003
41893,Pinus monophylla,72.216552
40936,Pinus monophylla,36.108276
41229,Pinus monophylla,129.127694
41985,Pinus monophylla,78.23459799999999
41340,Juniperus osteosperma,18.054138000000002
41397,Pinus monophylla,153.19987799999998
41841,Cercocarpus ledifolius,102.30678199999998
42127,Pinus albicaulis,612.7995120000006
41760,Pinus monophylla,84.25264399999999
40941,Pinus monophylla,126.37896599999998
42087,Juniperus osteosperma,138.415058
41885,Pinus monophylla,249.48861399999998
42101,Juniperus osteosperma,147.18183199999999
41747,Pinus monophylla,147.18183199999999
41715,Pinus monophylla,153.19987799999998
42110,Juniperus occidentalis,402.167902
41923,Pinus monophylla,189.30815399999997
41395,Pinus monophylla,291.6149360000001
41917,Cercocarpus ledifolius,210.11102
41227,Pinus monophylla,123.10964799999999
41752,Pinus monophylla,249.48861399999998
42419,Juniperus osteosperma,42.126321999999995
41549,Juniperus osteosperma,30.09023
42452,Pinus monophylla,531.2955960000002
42440,Juniperus osteosperma,195.32619999999997
42314,Juniperus osteosperma,78.23459799999999
41469,Juniperus osteosperma,102.30678199999998
41403,Juniperus osteosperma,114.34287399999998
42206,Pinus monophylla,330.47194
40984,Quercus gambelii,149.93056
42337,Juniperus osteosperma,414.2039940000001
42305,Cercocarpus ledifolius,357.8134420000004
42383,Pinus monophylla,207.36229199999997
42348,Juniperus osteosperma,111.073556
41428,Pinus monophylla,180.02079
41531,Juniperus osteosperma,84.25264399999999
41444,Juniperus osteosperma,102.30678199999998
40967,Pinus monophylla,129.127694
42425,Pinus monophylla,978.3385480000005
41561,Juniperus osteosperma,111.073556
41029,Abies concolor,291.09434600000003
42153,Juniperus osteosperma,48.14436799999999
41550,Juniperus osteosperma,249.48861399999998
42287,Juniperus osteosperma,87.001372
42378,Juniperus osteosperma,60.18045999999999
42213,Pinus monophylla,66.198506
41174,Juniperus osteosperma,66.198506
41421,Juniperus osteosperma,90.27068999999999
41498,Pinus monophylla,1041.2677360000005
40959,Pinus monophylla,18.054138000000002
40960,Juniperus osteosperma,54.16241399999999
40962,Pinus monophylla,165.23596999999998
40940,Pinus monophylla,213.38033799999997
40954,Pinus monophylla,78.23459799999999
40957,Pinus monophylla,84.25264399999999
40943,Pinus monophylla,138.415058
40946,Pinus monophylla,159.217924
41005,Pinus monophylla,216.129066
40996,Pinus monophylla,99.037464
40982,Pinus monophylla,111.073556
41021,Pinus monophylla,108.32482799999998
41022,Pinus monophylla,147.18183199999999
41025,Pinus monophylla,42.126321999999995
41003,Cercocarpus ledifolius,288.8662080000001
40970,Pinus monophylla,105.05551
40981,Juniperus osteosperma,72.216552
40990,Pinus monophylla,42.126321999999995
40993,Juniperus osteosperma,36.108276
41059,Abies concolor,99.037464
41039,Pinus monophylla,375.3469900000002
41054,Pinus monophylla,306.39975599999997
41053,Pinus monophylla,120.36091999999998
41052,Pinus monophylla,48.14436799999999
41044,Pinus monophylla,390.6524000000002
41150,Cercocarpus ledifolius,60.18045999999999
41169,Juniperus osteosperma,147.18183199999999
41103,Juniperus osteosperma,66.198506
41194,Juniperus osteosperma,261.524706
41189,Juniperus osteosperma,117.091602
41109,Juniperus osteosperma,102.30678199999998
41083,Pinus monophylla,932.9429080000004
41101,Juniperus osteosperma,48.14436799999999
41180,Pinus monophylla,210.11102
41134,Pinus monophylla,357.2928520000001
41206,Populus tremuloides,374.82640000000004
41138,Juniperus osteosperma,54.16241399999999
41070,Pinus monophylla,210.11102
41131,Cercocarpus ledifolius,54.16241399999999
41132,Pinus monophylla,120.36091999999998
41211,Pinus monophylla,288.3456180000001
41161,Pinus monophylla,18.054138000000002
41110,Juniperus osteosperma,120.36091999999998
41077,Juniperus osteosperma,294.36366399999997
41086,Juniperus osteosperma,30.09023
41197,Juniperus osteosperma,180.02079
41073,Juniperus osteosperma,30.09023
41100,Pinus monophylla,306.92034600000017
41143,Juniperus osteosperma,48.14436799999999
41196,Pinus monophylla,78.23459799999999
41114,Juniperus osteosperma,276.309526
41222,Cercocarpus ledifolius,117.091602
41153,Pinus monophylla,255.50665999999995
41186,Juniperus osteosperma,48.14436799999999
41106,Juniperus osteosperma,114.34287399999998
41093,Juniperus osteosperma,30.09023
41162,Populus tremuloides,312.41780200000005
41068,Juniperus osteosperma,192.056882
41212,Populus tremuloides,1586.8275619999995
41118,Juniperus osteosperma,108.32482799999998
41136,Juniperus osteosperma,132.397012
41137,Pinus monophylla,189.30815399999997
41203,Pinus monophylla,60.18045999999999
41130,Juniperus osteosperma,84.25264399999999
41201,Juniperus osteosperma,213.380338
41244,Pinus monophylla,48.14436799999999
41237,Pinus monophylla,501.20536600000054
41236,Pinus monophylla,153.199878
41226,Pinus monophylla,273.560798
41301,Juniperus osteosperma,141.163786
41312,Juniperus osteosperma,48.14436799999999
41314,Juniperus osteosperma,60.18045999999999
41293,Pinus monophylla,317.915258
41286,Pinus monophylla,78.23459799999999
41308,Juniperus osteosperma,90.27068999999999
41260,Pinus monophylla,66.198506
41267,Juniperus osteosperma,60.18045999999999
41320,Pinus monophylla,105.05551
41253,Cercocarpus ledifolius,123.10964799999999
41257,Pinus monophylla,120.36091999999998
41311,Pinus monophylla,501.2053660000001
41283,Pinus monophylla,120.36091999999998
41261,Juniperus osteosperma,42.126321999999995
41254,Pinus monophylla,129.127694
41328,Cercocarpus ledifolius,225.41642999999996
41322,Populus tremuloides,467.845818
41324,Populus tremuloides,1523.3777839999993
41323,Juniperus osteosperma,18.054138000000002
41330,Juniperus osteosperma,54.16241399999999
41327,Juniperus osteosperma,30.09023
41378,Juniperus osteosperma,36.108276
41390,Juniperus osteosperma,96.28873599999999
41370,Juniperus osteosperma,171.25401599999998
41399,Juniperus osteosperma,111.073556
41336,Pinus monophylla,111.073556
41345,Pinus monophylla,96.28873599999999
41379,Pinus monophylla,171.25401599999998
41354,Pinus monophylla,108.32482799999998
41366,Pinus monophylla,329.95135000000005
41338,Pinus monophylla,54.16241399999999
41386,Cercocarpus ledifolius,30.09023
41362,Pinus monophylla,117.091602
41373,Cercocarpus ledifolius,171.25401599999998
41359,Pinus monophylla,66.198506
41353,Pinus monophylla,249.48861399999998
41380,Pinus monophylla,573.4219180000003
41596,Juniperus osteosperma,402.1679020000001
41645,Pinus monophylla,384.113764
41486,Juniperus osteosperma,72.216552
41534,Pinus monophylla,414.20399399999997
41495,Juniperus osteosperma,183.29010799999998
41619,Pinus monophylla,30.09023
41445,Pinus monophylla,236.93193200000002
41407,Pinus monophylla,330.4719400000003
41514,Pinus monophylla,552.6190520000006
41674,Juniperus osteosperma,219.39838399999996
41503,Pinus monophylla,96.28873599999999
41656,Juniperus osteosperma,252.23734199999998
41546,Juniperus osteosperma,84.25264399999999
41502,Juniperus osteosperma,96.28873599999999
41530,Pinus monophylla,219.398384
41626,Pinus monophylla,426.24008600000053
41493,Pinus monophylla,405.43722000000025
41537,Cercocarpus ledifolius,1405.0992239999996
41573,Pinus monophylla,99.037464
41564,Pinus monophylla,108.32482799999998
41646,Juniperus osteosperma,48.14436799999999
41570,Pinus monophylla,345.2567600000001
41583,Pinus monophylla,87.001372
41629,Pinus monophylla,291.6149360000001
41579,Juniperus osteosperma,129.127694
41461,Juniperus osteosperma,54.16241399999999
41528,Pinus monophylla,300.38171
41535,Pinus monophylla,141.163786
41669,Juniperus osteosperma,24.072184
41433,Juniperus osteosperma,348.526078
41568,Pinus monophylla,267.022162
41693,Pinus monophylla,306.3997560000001
41441,Pinus monophylla,99.037464
41422,Pinus monophylla,180.02079
41588,Juniperus osteosperma,90.27068999999999
41578,Juniperus osteosperma,96.28873599999999
41604,Pinus monophylla,404.9166300000001
41580,Juniperus osteosperma,90.27068999999999
41638,Pinus monophylla,384.11376400000006
41466,Pinus monophylla,294.3636640000001
41694,Juniperus osteosperma,309.148484
41424,Pinus monophylla,726.1012060000002
41692,Pinus monophylla,246.219296
41630,Juniperus osteosperma,252.237342
41592,Pinus monophylla,303.1304380000001
41698,Pinus monophylla,123.10964799999999
41491,Juniperus osteosperma,54.16241399999999
41458,Juniperus osteosperma,249.48861399999998
41641,Pinus monophylla,264.273434
41533,Juniperus osteosperma,195.3262
41688,Juniperus osteosperma,66.198506
41526,Juniperus osteosperma,300.38171
41685,Juniperus osteosperma,606.2608760000002
41559,Pinus monophylla,465.09709000000026
41529,Quercus gambelii,836.6541720000001
41642,Juniperus osteosperma,117.091602
41720,Juniperus osteosperma,159.217924
41704,Pinus monophylla,186.55942599999997
41708,Pinus monophylla,495.1873200000004
41709,Pinus monophylla,123.10964799999999
41699,Pinus monophylla,117.091602
41711,Pinus monophylla,72.216552
41717,Pinus monophylla,294.3636640000001
41755,Pinus monophylla,156.46919599999998
41794,Pinus monophylla,117.091602
41764,Juniperus osteosperma,60.18045999999999
41776,Pinus monophylla,357.29285200000004
41744,Juniperus osteosperma,24.072184
41774,Pinus monophylla,54.16241399999999
41789,Pinus monophylla,153.19987799999998
41772,Pinus monophylla,114.34287399999998
41748,Pinus monophylla,117.091602
41773,Pinus monophylla,78.23459799999999
41739,Pinus monophylla,132.397012
41791,Pinus monophylla,96.28873599999999
41792,Pinus monophylla,186.55942599999997
41729,Pinus monophylla,12.036092
41733,Pinus monophylla,102.30678199999998
41797,Pinus monophylla,78.23459799999999
42069,Cercocarpus ledifolius,132.397012
42031,Pinus monophylla,207.36229199999997
42063,Pinus monophylla,80.983326
41807,Pinus monophylla,219.39838399999996
41812,Juniperus osteosperma,93.019418
42011,Pinus monophylla,141.163786
41924,Pinus monophylla,138.415058
41895,Pinus monophylla,366.5802160000005
41956,Pinus monophylla,132.397012
42041,Pinus monophylla,138.415058
42045,Pinus monophylla,66.198506
42012,Pinus monophylla,240.20125000000002
41942,Pinus monophylla,195.32619999999997
41894,Pinus monophylla,135.14574
41804,Pinus monophylla,309.148484
41992,Pinus flexilis,72.216552
41929,Pinus monophylla,114.34287399999998
41949,Juniperus osteosperma,108.32482799999998
42024,Pinus monophylla,120.36091999999998
42055,Juniperus osteosperma,24.072184
42059,Juniperus osteosperma,48.14436799999999
41890,Pinus monophylla,99.037464
41959,Pinus monophylla,96.28873599999999
41952,Juniperus osteosperma,72.216552
41928,Pinus monophylla,189.308154
41850,Juniperus osteosperma,87.001372
41802,Pinus monophylla,228.165158
41991,Pinus monophylla,96.28873599999999
41989,Pinus monophylla,231.434476
41909,Juniperus osteosperma,183.29010799999998
41921,Juniperus osteosperma,279.05825400000003
42029,Juniperus osteosperma,42.126321999999995
41903,Pinus monophylla,48.14436799999999
42071,Pinus monophylla,48.14436799999999
41902,Cercocarpus ledifolius,448.08413200000075
42021,Pinus monophylla,93.019418
42001,Pinus monophylla,264.273434
42073,Pinus monophylla,114.34287399999998
41829,Pinus monophylla,66.198506
41821,Cercocarpus ledifolius,74.96528
41826,Pinus monophylla,210.63160999999997
41915,Juniperus osteosperma,105.05551
41881,Pinus monophylla,147.18183199999999
42009,Pinus monophylla,480.4025000000004
41876,Pinus monophylla,324.4538940000003
41897,Pinus monophylla,111.073556
42025,Pinus monophylla,36.108276
41955,Pinus monophylla,584.9374200000002
42036,Juniperus osteosperma,111.073556
41974,Pinus monophylla,327.202622
41867,Pinus monophylla,153.199878
41828,Pinus monophylla,177.27206199999998
41830,Pinus monophylla,273.04020800000006
41883,Pinus monophylla,444.2942240000005
41836,Pinus monophylla,117.091602
41926,Pinus monophylla,105.05551
42034,Pinus monophylla,144.433104
42035,Pinus monophylla,96.28873599999999
42074,Pinus monophylla,147.18183199999999
41997,Pinus monophylla,369.3289440000002
42099,Juniperus osteosperma,66.198506
42105,Pinus monophylla,309.148484
42107,Pinus monophylla,60.18045999999999
42144,Juniperus osteosperma,48.14436799999999
42113,Juniperus osteosperma,111.073556
42142,Juniperus osteosperma,36.108276
42148,Juniperus occidentalis,30.09023
42138,Juniperus osteosperma,30.09023
42133,Juniperus osteosperma,48.14436799999999
42145,Juniperus osteosperma,36.108276
42112,Juniperus osteosperma,54.16241399999999
42136,Juniperus osteosperma,48.14436799999999
42150,Juniperus occidentalis,111.073556
42407,Pinus monophylla,96.28873599999999
42268,Juniperus osteosperma,60.18045999999999
42185,Pinus monophylla,390.13181
42403,Pinus monophylla,126.37896599999998
42283,Abies concolor,135.14574
42250,Cercocarpus ledifolius,96.28873599999999
42301,Pinus monophylla,72.216552
42240,Juniperus osteosperma,18.054138000000002
42160,Juniperus osteosperma,141.163786
42182,Cercocarpus ledifolius,183.29010799999998
42176,Pinus monophylla,315.16652999999997
42370,Pinus monophylla,183.29010799999998
42377,Cercocarpus ledifolius,132.397012
42460,Cercocarpus ledifolius,438.2761780000002
42220,Juniperus osteosperma,78.23459799999999
42157,Abies concolor,426.2400860000002
42461,Juniperus osteosperma,123.10964799999999
42413,Pinus monophylla,66.198506
42429,Juniperus osteosperma,80.983326
42288,Juniperus osteosperma,48.14436799999999
42474,Pinus monophylla,153.199878
42245,Pinus monophylla,138.415058
42397,Pinus monophylla,48.14436799999999
42421,Pinus monophylla,396.1498560000002
42478,Juniperus osteosperma,30.09023
42276,Abies concolor,111.073556
42472,Pinus monophylla,207.362292
42410,Pinus monophylla,141.163786
42187,Cercocarpus ledifolius,426.2400860000002
42406,Pinus monophylla,93.019418
42386,Pinus monophylla,483.1512280000001
42227,Pinus monophylla,123.10964799999999
42454,Juniperus osteosperma,168.50528799999998
42267,Juniperus osteosperma,141.163786
42435,Pinus monophylla,441.02490600000016
42458,Pinus monophylla,336.4899860000001
42197,Populus tremuloides,749.6528000000001
42230,Juniperus osteosperma,48.14436799999999
42212,Pinus monophylla,180.02079
42365,Pinus monophylla,335.969396
42224,Pinus monophylla,90.27068999999999
42367,Pinus monophylla,153.19987799999998
42234,Cercocarpus ledifolius,120.36091999999998
42415,Pseudotsuga menziesii,165.23596999999998
42177,Juniperus osteosperma,159.21792399999998
42373,Juniperus osteosperma,147.18183199999999
42443,Pinus longaeva,24.072184
42295,Pinus monophylla,341.9874420000002
42244,Pinus monophylla,165.23596999999998
42203,Pinus monophylla,438.2761780000004
42356,Juniperus osteosperma,108.32482799999998
42209,Pinus monophylla,147.18183199999999
42263,Juniperus osteosperma,93.019418
42391,Pinus monophylla,234.183204
42228,Pinus monophylla,42.126321999999995
42217,Pinus monophylla,210.11102
42341,Pinus monophylla,24.072184
42207,Cercocarpus ledifolius,336.489986
42481,Pinus monophylla,246.21929599999999
42484,Pinus monophylla,153.19987799999998
40963,Pinus monophylla,138.415058
40942,Pinus monophylla,186.55942599999997
40937,Pinus monophylla,240.20125000000002
41007,Pinus monophylla,105.05551
40983,Pinus monophylla,144.433104
41008,Pinus monophylla,105.05551
40989,Pinus monophylla,261.004116
41014,Pinus monophylla,123.10964799999999
40965,Pinus monophylla,48.14436799999999
41095,Populus tremuloides,548.829144
41064,Juniperus osteosperma,30.09023
41184,Juniperus osteosperma,291.09434600000003
41221,Juniperus osteosperma,210.11102
41220,Cercocarpus ledifolius,48.14436799999999
41202,Pinus monophylla,447.04295200000007
41076,Pinus monophylla,186.038836
41217,Pinus monophylla,264.273434
41126,Juniperus osteosperma,126.37896599999998
41205,Populus tremuloides,117.091602
41112,Cercocarpus ledifolius,42.126321999999995
41192,Abies lasiocarpa,483.6718180000002
41290,Juniperus osteosperma,30.09023
41278,Pinus monophylla,189.308154
41315,Pinus monophylla,54.16241399999999
41288,Juniperus osteosperma,30.09023
41266,Juniperus osteosperma,24.072184
41374,Pinus monophylla,24.072184
41355,Juniperus osteosperma,30.09023
41388,Pinus monophylla,219.39838399999996
41367,Pinus monophylla,201.344246
41383,Pinus monophylla,195.32619999999997
41350,Pinus monophylla,108.32482799999998
41432,Pinus monophylla,117.091602
41524,Juniperus osteosperma,60.18045999999999
41512,Juniperus osteosperma,36.108276
41411,Pinus monophylla,147.18183199999999
41614,Pinus monophylla,594.2247840000003
41624,Pinus monophylla,225.41642999999996
41496,Juniperus osteosperma,42.126321999999995
41453,Pinus monophylla,96.28873599999999
41542,Juniperus osteosperma,291.094346
41676,Pinus monophylla,171.25401599999998
41409,Pinus monophylla,717.3344320000007
41653,Juniperus osteosperma,42.126321999999995
41635,Pinus monophylla,74.96528
41520,Juniperus osteosperma,24.072184
41414,Juniperus osteosperma,132.397012
41440,Pinus monophylla,42.126321999999995
41438,Pinus monophylla,348.0054880000001
41459,Pinus monophylla,582.1886920000004
41455,Pinus monophylla,186.038836
41429,Pinus monophylla,1715.9552559999984
41666,Juniperus osteosperma,525.2775500000001
41540,Pinus monophylla,180.02079
41658,Juniperus osteosperma,276.30952600000006
41725,Pinus monophylla,312.41780200000017
41786,Pinus monophylla,48.14436799999999
41753,Pinus monophylla,195.32619999999997
41838,Pinus monophylla,111.073556
41819,Pinus monophylla,225.41643
42052,Pinus monophylla,363.3108980000001
42054,Populus tremuloides,567.4038720000001
42048,Pinus monophylla,147.18183199999999
42081,Cercocarpus ledifolius,108.32482799999998
41862,Pinus monophylla,153.19987799999998
41913,Pinus monophylla,135.14574
41954,Juniperus osteosperma,42.126321999999995
41939,Pinus monophylla,93.019418
42005,Cercocarpus ledifolius,111.073556
42010,Pinus monophylla,195.32619999999997
42004,Pinus monophylla,366.0596260000001
41919,Pinus monophylla,42.126321999999995
41817,Pinus monophylla,210.11102
41843,Pinus flexilis,204.092974
41948,Juniperus osteosperma,36.108276
41957,Quercus gambelii,224.89584000000002
41815,Pinus monophylla,138.415058
41941,Pinus monophylla,114.34287399999998
41837,Juniperus osteosperma,48.14436799999999
42085,Juniperus osteosperma,24.072184
42094,Juniperus osteosperma,36.108276
42155,Juniperus osteosperma,78.23459799999999
42137,Cercocarpus ledifolius,117.091602
42115,Juniperus osteosperma,54.16241399999999
42119,Juniperus occidentalis,42.126321999999995
42129,Abies magnifica,180.02079
42327,Cercocarpus ledifolius,66.198506
42447,Abies concolor,210.63160999999997
42401,Pinus monophylla,387.38308200000006
42272,Pinus monophylla,387.38308200000023
42226,Pinus monophylla,165.23596999999998
42333,Pinus monophylla,240.20125000000002
42345,Pinus monophylla,186.038836
42361,Juniperus osteosperma,48.14436799999999
42304,Populus tremuloides,357.8134420000004
42201,Pinus monophylla,141.163786
42296,Cercocarpus ledifolius,18.054138000000002
42468,Pinus monophylla,36.108276
42310,Abies concolor,225.41642999999996
42156,Pseudotsuga menziesii,155.948606
42211,Pinus monophylla,117.091602
42248,Pinus monophylla,36.108276
42424,Pinus monophylla,204.092974
42392,Juniperus osteosperma,174.52333399999998
42300,Cercocarpus ledifolius,60.18045999999999
42350,Pinus monophylla,48.14436799999999
42225,Juniperus osteosperma,123.10964799999999
42334,Pinus monophylla,167.984698
42411,Juniperus osteosperma,123.10964799999999
42189,Juniperus osteosperma,261.004116
42351,Cercocarpus ledifolius,354.54412400000007
42275,Pinus monophylla,90.27068999999999
42183,Pinus monophylla,303.13043800000014
40961,Pinus monophylla,497.93604800000014
40950,Pinus monophylla,555.3677800000004
40949,Pinus monophylla,36.108276
40948,Juniperus osteosperma,123.10964799999999
40956,Juniperus osteosperma,30.09023
40953,Pinus monophylla,42.126321999999995
40978,Pinus monophylla,159.21792399999998
41011,Cercocarpus ledifolius,126.37896599999998
40977,Juniperus osteosperma,30.09023
40998,Pinus monophylla,84.25264399999999
41016,Abies concolor,300.38171000000017
40968,Abies concolor,222.147112
41009,Cercocarpus ledifolius,429.50940400000053
41013,Pinus monophylla,102.30678199999998
41028,Pinus monophylla,78.23459799999999
41012,Juniperus osteosperma,147.18183199999999
40980,Juniperus osteosperma,66.198506
41032,Pinus jeffreyi,102.30678199999998
41049,Pinus monophylla,129.127694
41038,Pinus contorta,363.3108980000001
41033,Juniperus osteosperma,102.30678199999998
41042,Pinus monophylla,42.126321999999995
41080,Populus tremuloides,422.97076800000013
41167,Populus tremuloides,833.9054440000004
41097,Pinus flexilis,480.40250000000003
41177,Abies lasiocarpa,387.38308199999994
41127,Juniperus osteosperma,24.072184
41148,Juniperus osteosperma,66.198506
41094,Juniperus osteosperma,343.0286220000003
41111,Juniperus osteosperma,36.108276
41102,Juniperus osteosperma,150.45114999999998
41188,Pinus monophylla,426.24008600000013
41199,Pinus monophylla,87.001372
41099,Pinus monophylla,126.37896599999998
41145,Populus tremuloides,1779.405033999999
41164,Juniperus osteosperma,72.216552
41075,Pinus monophylla,99.037464
41146,Populus tremuloides,560.8652360000001
41190,Cercocarpus ledifolius,171.254016
41063,Cercocarpus ledifolius,480.9230900000008
41144,Juniperus osteosperma,333.22066800000005
41066,Juniperus osteosperma,66.198506
41198,Pinus monophylla,183.29010799999998
41165,Juniperus osteosperma,78.23459799999999
41140,Cercocarpus ledifolius,108.32482799999998
41149,Juniperus osteosperma,174.52333399999998
41104,Pinus monophylla,42.126321999999995
41185,Cercocarpus ledifolius,132.397012
41078,Pinus monophylla,102.30678199999998
41074,Juniperus osteosperma,105.05551
41092,Juniperus osteosperma,24.072184
41175,Juniperus osteosperma,60.18045999999999
41072,Populus tremuloides,461.8277720000001
41233,Pinus monophylla,252.23734199999998
41234,Pinus monophylla,198.074928
41230,Pinus monophylla,369.3289440000002
41245,Pinus monophylla,168.50528799999998
41231,Pinus monophylla,291.09434600000014
41276,Pinus monophylla,155.948606
41317,Cercocarpus ledifolius,108.32482799999998
41281,Juniperus osteosperma,90.27068999999999
41298,Juniperus osteosperma,87.001372
41297,Cercocarpus ledifolius,549.349734
41313,Juniperus osteosperma,78.23459799999999
41274,Juniperus osteosperma,96.28873599999999
41275,Juniperus osteosperma,189.308154
41268,Pinus monophylla,90.27068999999999
41284,Juniperus osteosperma,48.14436799999999
41332,Cercocarpus ledifolius,366.0596260000002
41325,Juniperus osteosperma,30.09023
41364,Juniperus osteosperma,42.126321999999995
41387,Juniperus osteosperma,102.30678199999998
41391,Pinus monophylla,117.091602
41377,Pinus monophylla,60.18045999999999
41361,Juniperus osteosperma,42.126321999999995
41396,Juniperus osteosperma,36.108276
41348,Pinus monophylla,297.112392
41363,Pinus monophylla,99.037464
41382,Pinus monophylla,192.57747199999997
41384,Pinus monophylla,345.25676000000004
41393,Cercocarpus ledifolius,120.36091999999998
41394,Juniperus osteosperma,12.036092
41342,Pinus monophylla,30.09023
41558,Pinus monophylla,132.397012
41576,Pinus monophylla,450.3122700000002
